index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
5,FTI - RP,2.926,0.679,5.172,0.851,3292.866,3.438,0.004,**,-0.30774414062499966
0,Hit - Miss,0.411,-1.458,2.279,0.708,2942.576,0.58,1.0,,-0.29774414062499943
1,Hit - FTI,0.625,-2.034,3.283,1.007,3141.414,0.62,1.0,,-0.29774414062499943
2,Hit - RP,3.552,1.891,5.214,0.629,2302.674,5.646,0.0,***,-0.29774414062499943
3,Miss - FTI,0.214,-2.203,2.631,0.915,3256.803,0.234,1.0,,-0.29774414062499943
4,Miss - RP,3.141,1.875,4.408,0.48,1551.816,6.551,0.0,***,-0.29774414062499943
5,FTI - RP,2.928,0.686,5.17,0.849,3294.955,3.447,0.003,**,-0.29774414062499943
0,Hit - Miss,-0.322,-2.213,1.57,0.716,2901.723,-0.449,1.0,,-0.28774414062499964
1,Hit - FTI,-0.122,-2.813,2.569,1.019,3120.432,-0.12,1.0,,-0.28774414062499964
2,Hit - RP,3.043,1.363,4.724,0.636,2227.709,4.783,0.0,***,-0.28774414062499964
3,Miss - FTI,0.199,-2.248,2.647,0.927,3250.543,0.215,1.0,,-0.28774414062499964
4,Miss - RP,3.365,2.085,4.645,0.485,1475.633,6.945,0.0,***,-0.28774414062499964
5,FTI - RP,3.166,0.895,5.436,0.86,3293.618,3.68,0.001,**,-0.28774414062499964
0,Hit - Miss,-0.709,-2.619,1.201,0.723,2954.724,-0.98,1.0,,-0.2777441406249994
1,Hit - FTI,-0.73,-3.447,1.987,1.029,3147.314,-0.71,1.0,,-0.2777441406249994
2,Hit - RP,2.612,0.914,4.31,0.643,2327.891,4.061,0.0,***,-0.2777441406249994
3,Miss - FTI,-0.021,-2.491,2.449,0.936,3258.479,-0.023,1.0,,-0.2777441406249994
4,Miss - RP,3.321,2.026,4.616,0.49,1580.489,6.774,0.0,***,-0.2777441406249994
5,FTI - RP,3.342,1.051,5.633,0.868,3295.176,3.851,0.001,***,-0.2777441406249994
0,Hit - Miss,-0.456,-2.355,1.443,0.719,3001.736,-0.634,1.0,,-0.2677441406249996
1,Hit - FTI,-0.542,-3.243,2.158,1.023,3170.734,-0.53,1.0,,-0.2677441406249996
2,Hit - RP,2.523,0.833,4.212,0.64,2422.12,3.941,0.001,***,-0.2677441406249996
3,Miss - FTI,-0.086,-2.541,2.368,0.93,3265.409,-0.093,1.0,,-0.2677441406249996
4,Miss - RP,2.979,1.689,4.269,0.488,1685.222,6.099,0.0,***,-0.2677441406249996
5,FTI - RP,3.065,0.789,5.341,0.862,3296.347,3.555,0.002,**,-0.2677441406249996
0,Hit - Miss,-0.319,-2.208,1.569,0.715,2982.971,-0.446,1.0,,-0.2577441406249994
1,Hit - FTI,-0.383,-3.07,2.303,1.018,3161.342,-0.377,1.0,,-0.2577441406249994
2,Hit - RP,2.512,0.831,4.192,0.636,2384.603,3.947,0.0,***,-0.2577441406249994
3,Miss - FTI,-0.064,-2.506,2.378,0.925,3262.595,-0.069,1.0,,-0.2577441406249994
4,Miss - RP,2.831,1.549,4.113,0.485,1643.507,5.833,0.0,***,-0.2577441406249994
5,FTI - RP,2.895,0.63,5.16,0.858,3295.864,3.374,0.004,**,-0.2577441406249994
0,Hit - Miss,-0.373,-2.267,1.521,0.717,2980.519,-0.52,1.0,,-0.2477441406249996
1,Hit - FTI,-0.82,-3.514,1.874,1.021,3160.011,-0.804,1.0,,-0.2477441406249996
2,Hit - RP,2.451,0.766,4.136,0.638,2380.558,3.841,0.001,***,-0.2477441406249996
3,Miss - FTI,-0.447,-2.896,2.002,0.928,3262.164,-0.482,1.0,,-0.2477441406249996
4,Miss - RP,2.824,1.539,4.11,0.487,1639.881,5.804,0.0,***,-0.2477441406249996
5,FTI - RP,3.271,1.0,5.543,0.86,3295.751,3.802,0.001,***,-0.2477441406249996
0,Hit - Miss,-0.166,-2.065,1.733,0.719,2990.693,-0.231,1.0,,-0.23774414062499982
1,Hit - FTI,-1.021,-3.722,1.68,1.023,3165.011,-0.998,1.0,,-0.23774414062499982
2,Hit - RP,2.452,0.763,4.142,0.64,2401.575,3.832,0.001,***,-0.23774414062499982
3,Miss - FTI,-0.855,-3.31,1.601,0.93,3263.623,-0.919,1.0,,-0.23774414062499982
4,Miss - RP,2.618,1.329,3.908,0.488,1663.928,5.365,0.0,***,-0.23774414062499982
5,FTI - RP,3.473,1.196,5.751,0.863,3295.978,4.026,0.0,***,-0.23774414062499982
0,Hit - Miss,0.164,-1.721,2.05,0.714,2969.997,0.23,1.0,,-0.2277441406249996
1,Hit - FTI,-0.7,-3.383,1.983,1.016,3154.752,-0.689,1.0,,-0.2277441406249996
2,Hit - RP,2.598,0.92,4.275,0.635,2359.644,4.089,0.0,***,-0.2277441406249996
3,Miss - FTI,-0.864,-3.303,1.574,0.924,3260.606,-0.936,1.0,,-0.2277441406249996
4,Miss - RP,2.433,1.154,3.712,0.484,1616.802,5.025,0.0,***,-0.2277441406249996
5,FTI - RP,3.298,1.036,5.56,0.857,3295.475,3.848,0.001,***,-0.2277441406249996
0,Hit - Miss,0.084,-1.776,1.944,0.705,2919.884,0.119,1.0,,-0.2177441406249998
1,Hit - FTI,-0.484,-3.131,2.163,1.003,3129.571,-0.482,1.0,,-0.2177441406249998
2,Hit - RP,2.705,1.051,4.358,0.626,2262.391,4.32,0.0,***,-0.2177441406249998
3,Miss - FTI,-0.568,-2.975,1.839,0.912,3253.203,-0.623,1.0,,-0.2177441406249998
4,Miss - RP,2.621,1.361,3.88,0.477,1512.232,5.496,0.0,***,-0.2177441406249998
5,FTI - RP,3.189,0.955,5.422,0.846,3294.101,3.769,0.001,***,-0.2177441406249998
0,Hit - Miss,-0.177,-2.021,1.668,0.698,2788.324,-0.253,1.0,,-0.20774414062499957
1,Hit - FTI,-0.436,-3.062,2.19,0.995,3060.925,-0.439,1.0,,-0.20774414062499957
2,Hit - RP,2.721,1.085,4.357,0.619,2033.956,4.392,0.0,***,-0.20774414062499957
3,Miss - FTI,-0.26,-2.649,2.13,0.905,3232.994,-0.287,1.0,,-0.20774414062499957
4,Miss - RP,2.897,1.654,4.141,0.471,1291.256,6.157,0.0,***,-0.20774414062499957
5,FTI - RP,3.157,0.939,5.375,0.84,3289.366,3.757,0.001,**,-0.20774414062499957
0,Hit - Miss,-0.305,-2.151,1.541,0.699,2669.739,-0.436,1.0,,-0.1977441406249998
1,Hit - FTI,-0.272,-2.902,2.359,0.996,2995.927,-0.273,1.0,,-0.1977441406249998
2,Hit - RP,2.778,1.144,4.413,0.619,1855.104,4.489,0.0,***,-0.1977441406249998
3,Miss - FTI,0.033,-2.362,2.428,0.907,3213.944,0.037,1.0,,-0.1977441406249998
4,Miss - RP,3.083,1.843,4.324,0.469,1138.716,6.571,0.0,***,-0.1977441406249998
5,FTI - RP,3.05,0.826,5.274,0.843,3283.726,3.62,0.002,**,-0.1977441406249998
0,Hit - Miss,-0.512,-2.37,1.345,0.704,2570.163,-0.728,1.0,,-0.18774414062499956
1,Hit - FTI,-0.235,-2.884,2.413,1.003,2939.178,-0.235,1.0,,-0.18774414062499956
2,Hit - RP,2.737,1.094,4.38,0.622,1719.582,4.4,0.0,***,-0.18774414062499956
3,Miss - FTI,0.277,-2.136,2.69,0.914,3197.399,0.303,1.0,,-0.18774414062499956
4,Miss - RP,3.249,2.005,4.493,0.471,1032.128,6.902,0.0,***,-0.18774414062499956
5,FTI - RP,2.972,0.731,5.213,0.849,3278.15,3.5,0.003,**,-0.18774414062499956
0,Hit - Miss,-0.471,-2.33,1.388,0.704,2525.376,-0.669,1.0,,-0.17774414062499977
1,Hit - FTI,-0.28,-2.931,2.372,1.004,2913.014,-0.278,1.0,,-0.17774414062499977
2,Hit - RP,2.741,1.097,4.385,0.622,1662.09,4.405,0.0,***,-0.17774414062499977
3,Miss - FTI,0.192,-2.225,2.608,0.915,3189.765,0.209,1.0,,-0.17774414062499977
4,Miss - RP,3.212,1.968,4.456,0.471,988.683,6.826,0.0,***,-0.17774414062499977
5,FTI - RP,3.021,0.776,5.266,0.85,3275.442,3.552,0.002,**,-0.17774414062499977
0,Hit - Miss,-0.048,-1.903,1.807,0.703,2593.119,-0.068,1.0,,-0.16774414062499954
1,Hit - FTI,-0.143,-2.788,2.501,1.002,2952.491,-0.143,1.0,,-0.16774414062499954
2,Hit - RP,2.967,1.326,4.609,0.621,1749.326,4.776,0.0,***,-0.16774414062499954
3,Miss - FTI,-0.096,-2.504,2.313,0.912,3201.256,-0.105,1.0,,-0.16774414062499954
4,Miss - RP,3.015,1.772,4.259,0.47,1054.491,6.409,0.0,***,-0.16774414062499954
5,FTI - RP,3.111,0.873,5.348,0.848,3279.575,3.67,0.001,**,-0.16774414062499954
0,Hit - Miss,0.119,-1.725,1.963,0.698,2648.552,0.17,1.0,,-0.15774414062499975
1,Hit - FTI,-0.066,-2.694,2.562,0.995,2984.11,-0.067,1.0,,-0.15774414062499975
2,Hit - RP,3.023,1.39,4.656,0.618,1824.472,4.89,0.0,***,-0.15774414062499975
3,Miss - FTI,-0.185,-2.578,2.208,0.907,3210.474,-0.204,1.0,,-0.15774414062499975
4,Miss - RP,2.904,1.666,4.143,0.469,1113.248,6.199,0.0,***,-0.15774414062499975
5,FTI - RP,3.089,0.867,5.312,0.842,3282.716,3.669,0.001,**,-0.15774414062499975
0,Hit - Miss,0.194,-1.627,2.015,0.69,2533.424,0.282,1.0,,-0.14774414062499952
1,Hit - FTI,0.224,-2.373,2.82,0.984,2917.906,0.228,1.0,,-0.14774414062499952
2,Hit - RP,3.032,1.422,4.642,0.61,1670.793,4.974,0.0,***,-0.14774414062499952
3,Miss - FTI,0.03,-2.336,2.396,0.896,3191.099,0.033,1.0,,-0.14774414062499952
4,Miss - RP,2.837,1.618,4.056,0.461,993.758,6.153,0.0,***,-0.14774414062499952
5,FTI - RP,2.808,0.61,5.005,0.833,3276.203,3.372,0.005,**,-0.14774414062499952
0,Hit - Miss,0.349,-1.471,2.169,0.689,2537.46,0.506,1.0,,-0.13774414062499973
1,Hit - FTI,0.644,-1.952,3.24,0.983,2920.124,0.655,1.0,,-0.13774414062499973
2,Hit - RP,3.219,1.61,4.829,0.609,1677.311,5.284,0.0,***,-0.13774414062499973
3,Miss - FTI,0.295,-2.07,2.66,0.896,3191.835,0.329,1.0,,-0.13774414062499973
4,Miss - RP,2.87,1.652,4.089,0.461,999.999,6.228,0.0,***,-0.13774414062499973
5,FTI - RP,2.575,0.378,4.773,0.832,3276.201,3.094,0.012,*,-0.13774414062499973
0,Hit - Miss,0.21,-1.614,2.034,0.691,2743.374,0.304,1.0,,-0.1277441406249995
1,Hit - FTI,0.399,-2.2,2.998,0.984,3036.419,0.405,1.0,,-0.1277441406249995
2,Hit - RP,3.291,1.674,4.908,0.612,1965.282,5.375,0.0,***,-0.1277441406249995
3,Miss - FTI,0.189,-2.176,2.554,0.896,3225.797,0.211,1.0,,-0.1277441406249995
4,Miss - RP,3.081,1.853,4.309,0.465,1232.5,6.631,0.0,***,-0.1277441406249995
5,FTI - RP,2.892,0.696,5.088,0.832,3287.165,3.477,0.003,**,-0.1277441406249995
0,Hit - Miss,0.082,-1.731,1.894,0.686,2839.325,0.119,1.0,,-0.11774414062499972
1,Hit - FTI,-0.15,-2.73,2.431,0.977,3087.895,-0.153,1.0,,-0.11774414062499972
2,Hit - RP,3.251,1.642,4.86,0.609,2118.928,5.337,0.0,***,-0.11774414062499972
3,Miss - FTI,-0.231,-2.579,2.116,0.889,3240.918,-0.26,1.0,,-0.11774414062499972
4,Miss - RP,3.17,1.946,4.394,0.463,1370.321,6.842,0.0,***,-0.11774414062499972
5,FTI - RP,3.401,1.222,5.579,0.825,3291.333,4.121,0.0,***,-0.11774414062499972
0,Hit - Miss,0.194,-1.615,2.003,0.685,2663.742,0.283,1.0,,-0.10774414062499948
1,Hit - FTI,-0.046,-2.624,2.532,0.977,2993.012,-0.047,1.0,,-0.10774414062499948
2,Hit - RP,3.325,1.722,4.928,0.607,1842.859,5.479,0.0,***,-0.10774414062499948
3,Miss - FTI,-0.24,-2.587,2.108,0.889,3213.022,-0.27,1.0,,-0.10774414062499948
4,Miss - RP,3.131,1.914,4.347,0.46,1125.186,6.803,0.0,***,-0.10774414062499948
5,FTI - RP,3.371,1.191,5.55,0.826,3283.941,4.082,0.0,***,-0.10774414062499948
0,Hit - Miss,0.026,-1.79,1.842,0.688,2612.088,0.038,1.0,,-0.0977441406249997
1,Hit - FTI,0.024,-2.564,2.613,0.98,2963.87,0.025,1.0,,-0.0977441406249997
2,Hit - RP,3.307,1.699,4.915,0.609,1770.446,5.432,0.0,***,-0.0977441406249997
3,Miss - FTI,-0.002,-2.359,2.355,0.893,3204.431,-0.002,1.0,,-0.0977441406249997
4,Miss - RP,3.28,2.061,4.5,0.461,1066.745,7.112,0.0,***,-0.0977441406249997
5,FTI - RP,3.282,1.093,5.471,0.829,3281.328,3.958,0.0,***,-0.0977441406249997
0,Hit - Miss,-0.266,-2.089,1.557,0.691,2801.173,-0.385,1.0,,-0.08774414062499947
1,Hit - FTI,-0.702,-3.298,1.894,0.983,3067.981,-0.714,1.0,,-0.08774414062499947
2,Hit - RP,3.163,1.545,4.781,0.613,2053.223,5.163,0.0,***,-0.08774414062499947
3,Miss - FTI,-0.436,-2.798,1.927,0.895,3235.092,-0.487,1.0,,-0.08774414062499947
4,Miss - RP,3.429,2.199,4.659,0.466,1307.214,7.365,0.0,***,-0.08774414062499947
5,FTI - RP,3.865,1.672,6.057,0.831,3290.06,4.653,0.0,***,-0.08774414062499947
0,Hit - Miss,-0.277,-2.083,1.53,0.684,2888.018,-0.404,1.0,,-0.07774414062499968
1,Hit - FTI,-1.413,-3.984,1.157,0.974,3113.528,-1.451,0.881,,-0.07774414062499968
2,Hit - RP,3.021,1.416,4.626,0.608,2201.74,4.971,0.0,***,-0.07774414062499968
3,Miss - FTI,-1.137,-3.475,1.201,0.886,3248.54,-1.284,1.0,,-0.07774414062499968
4,Miss - RP,3.298,2.075,4.52,0.463,1448.466,7.128,0.0,***,-0.07774414062499968
5,FTI - RP,4.434,2.265,6.603,0.822,3293.264,5.397,0.0,***,-0.07774414062499968
0,Hit - Miss,-0.4,-2.217,1.417,0.688,2931.242,-0.581,1.0,,-0.06774414062499945
1,Hit - FTI,-1.281,-3.867,1.304,0.979,3135.607,-1.309,1.0,,-0.06774414062499945
2,Hit - RP,2.774,1.159,4.39,0.612,2281.643,4.535,0.0,***,-0.06774414062499945
3,Miss - FTI,-0.882,-3.232,1.469,0.89,3255.062,-0.99,1.0,,-0.06774414062499945
4,Miss - RP,3.174,1.943,4.406,0.466,1530.208,6.81,0.0,***,-0.06774414062499945
5,FTI - RP,4.056,1.875,6.237,0.826,3294.593,4.91,0.0,***,-0.06774414062499945
0,Hit - Miss,-0.482,-2.312,1.348,0.693,3022.976,-0.696,1.0,,-0.05774414062499966
1,Hit - FTI,-0.704,-3.306,1.899,0.986,3181.029,-0.714,1.0,,-0.05774414062499966
2,Hit - RP,2.785,1.156,4.414,0.617,2467.776,4.514,0.0,***,-0.05774414062499966
3,Miss - FTI,-0.222,-2.586,2.143,0.896,3268.401,-0.247,1.0,,-0.05774414062499966
4,Miss - RP,3.267,2.023,4.511,0.471,1739.585,6.937,0.0,***,-0.05774414062499966
5,FTI - RP,3.489,1.296,5.682,0.831,3296.743,4.2,0.0,***,-0.05774414062499966
0,Hit - Miss,-0.09,-1.925,1.745,0.695,3041.173,-0.129,1.0,,-0.04774414062499943
1,Hit - FTI,-0.173,-2.782,2.436,0.988,3189.814,-0.175,1.0,,-0.04774414062499943
2,Hit - RP,3.348,1.714,4.982,0.619,2507.627,5.41,0.0,***,-0.04774414062499943
3,Miss - FTI,-0.083,-2.454,2.287,0.898,3270.964,-0.093,1.0,,-0.04774414062499943
4,Miss - RP,3.438,2.19,4.686,0.473,1788.139,7.274,0.0,***,-0.04774414062499943
5,FTI - RP,3.521,1.323,5.719,0.833,3297.062,4.229,0.0,***,-0.04774414062499943
0,Hit - Miss,0.252,-1.599,2.104,0.701,3027.606,0.36,1.0,,-0.037744140624999645
1,Hit - FTI,0.187,-2.446,2.82,0.997,3183.283,0.187,1.0,,-0.037744140624999645
2,Hit - RP,3.875,2.226,5.523,0.624,2477.718,6.206,0.0,***,-0.037744140624999645
3,Miss - FTI,-0.065,-2.458,2.327,0.906,3269.064,-0.072,1.0,,-0.037744140624999645
4,Miss - RP,3.622,2.363,4.881,0.477,1751.468,7.599,0.0,***,-0.037744140624999645
5,FTI - RP,3.688,1.469,5.907,0.841,3296.832,4.387,0.0,***,-0.037744140624999645
0,Hit - Miss,0.072,-1.799,1.942,0.708,3101.604,0.101,1.0,,-0.027744140624999414
1,Hit - FTI,0.223,-2.435,2.881,1.007,3218.656,0.221,1.0,,-0.027744140624999414
2,Hit - RP,3.897,2.229,5.564,0.632,2646.179,6.17,0.0,***,-0.027744140624999414
3,Miss - FTI,0.151,-2.263,2.566,0.915,3279.414,0.165,1.0,,-0.027744140624999414
4,Miss - RP,3.825,2.549,5.101,0.483,1966.749,7.919,0.0,***,-0.027744140624999414
5,FTI - RP,3.674,1.436,5.912,0.848,3297.85,4.334,0.0,***,-0.027744140624999414
0,Hit - Miss,-0.365,-2.237,1.507,0.709,3149.119,-0.514,1.0,,-0.017744140624999627
1,Hit - FTI,0.12,-2.54,2.78,1.007,3240.547,0.119,1.0,,-0.017744140624999627
2,Hit - RP,3.664,1.993,5.334,0.633,2766.288,5.79,0.0,***,-0.017744140624999627
3,Miss - FTI,0.485,-1.93,2.9,0.915,3285.662,0.53,1.0,,-0.017744140624999627
4,Miss - RP,4.029,2.749,5.308,0.485,2139.646,8.312,0.0,***,-0.017744140624999627
5,FTI - RP,3.544,1.306,5.782,0.848,3297.989,4.18,0.0,***,-0.017744140624999627
0,Hit - Miss,-0.568,-2.438,1.302,0.709,3122.435,-0.802,1.0,,-0.007744140624999396
1,Hit - FTI,-0.018,-2.675,2.64,1.007,3228.301,-0.017,1.0,,-0.007744140624999396
2,Hit - RP,3.606,1.938,5.274,0.632,2697.874,5.707,0.0,***,-0.007744140624999396
3,Miss - FTI,0.55,-1.863,2.964,0.914,3282.172,0.602,1.0,,-0.007744140624999396
4,Miss - RP,4.174,2.897,5.451,0.484,2039.326,8.632,0.0,***,-0.007744140624999396
5,FTI - RP,3.624,1.386,5.861,0.847,3297.966,4.276,0.0,***,-0.007744140624999396
0,Hit - Miss,-0.275,-2.145,1.595,0.708,3086.797,-0.389,1.0,,0.002255859375000391
1,Hit - FTI,-0.305,-2.963,2.352,1.007,3211.611,-0.303,1.0,,0.002255859375000391
2,Hit - RP,3.818,2.151,5.484,0.631,2611.505,6.049,0.0,***,0.002255859375000391
3,Miss - FTI,-0.03,-2.444,2.384,0.914,3277.335,-0.033,1.0,,0.002255859375000391
4,Miss - RP,4.093,2.819,5.367,0.483,1920.749,8.482,0.0,***,0.002255859375000391
5,FTI - RP,4.123,1.885,6.361,0.848,3297.7,4.863,0.0,***,0.002255859375000391
0,Hit - Miss,0.078,-1.8,1.956,0.711,3119.214,0.109,1.0,,0.012255859375000178
1,Hit - FTI,-0.478,-3.146,2.191,1.011,3226.771,-0.472,1.0,,0.012255859375000178
2,Hit - RP,3.986,2.311,5.661,0.634,2690.155,6.283,0.0,***,0.012255859375000178
3,Miss - FTI,-0.555,-2.979,1.868,0.918,3281.715,-0.605,1.0,,0.012255859375000178
4,Miss - RP,3.908,2.626,5.19,0.485,2028.707,8.051,0.0,***,0.012255859375000178
5,FTI - RP,4.463,2.217,6.71,0.851,3297.949,5.245,0.0,***,0.012255859375000178
0,Hit - Miss,0.075,-1.798,1.949,0.71,3142.872,0.106,1.0,,0.02225585937500041
1,Hit - FTI,-0.127,-2.789,2.535,1.008,3237.658,-0.126,1.0,,0.02225585937500041
2,Hit - RP,4.134,2.462,5.805,0.633,2750.343,6.528,0.0,***,0.02225585937500041
3,Miss - FTI,-0.202,-2.619,2.215,0.916,3284.825,-0.22,1.0,,0.02225585937500041
4,Miss - RP,4.058,2.778,5.339,0.485,2116.133,8.371,0.0,***,0.02225585937500041
5,FTI - RP,4.26,2.02,6.5,0.849,3297.999,5.021,0.0,***,0.02225585937500041
0,Hit - Miss,0.052,-1.827,1.931,0.712,3168.999,0.073,1.0,,0.032255859375000195
1,Hit - FTI,0.293,-2.376,2.962,1.011,3249.46,0.29,1.0,,0.032255859375000195
2,Hit - RP,4.425,2.748,6.103,0.636,2820.125,6.964,0.0,***,0.032255859375000195
3,Miss - FTI,0.241,-2.182,2.664,0.918,3288.129,0.263,1.0,,0.032255859375000195
4,Miss - RP,4.373,3.087,5.66,0.487,2223.546,8.98,0.0,***,0.032255859375000195
5,FTI - RP,4.132,1.887,6.378,0.851,3297.893,4.858,0.0,***,0.032255859375000195
0,Hit - Miss,0.049,-1.846,1.943,0.718,3202.809,0.068,1.0,,0.042255859375000426
1,Hit - FTI,0.277,-2.413,2.967,1.019,3264.281,0.272,1.0,,0.042255859375000426
2,Hit - RP,3.984,2.292,5.677,0.641,2916.91,6.214,0.0,***,0.042255859375000426
3,Miss - FTI,0.229,-2.213,2.67,0.925,3292.1,0.247,1.0,,0.042255859375000426
4,Miss - RP,3.936,2.637,5.235,0.492,2385.205,8.0,0.0,***,0.042255859375000426
5,FTI - RP,3.707,1.446,5.969,0.857,3297.437,4.327,0.0,***,0.042255859375000426
0,Hit - Miss,-0.216,-2.109,1.676,0.717,3167.117,-0.302,1.0,,0.05225585937500021
1,Hit - FTI,0.098,-2.59,2.786,1.018,3248.572,0.096,1.0,,0.05225585937500021
2,Hit - RP,2.651,0.961,4.34,0.64,2815.389,4.143,0.0,***,0.05225585937500021
3,Miss - FTI,0.314,-2.126,2.755,0.924,3287.863,0.34,1.0,,0.05225585937500021
4,Miss - RP,2.867,1.572,4.162,0.49,2216.492,5.847,0.0,***,0.05225585937500021
5,FTI - RP,2.553,0.291,4.814,0.857,3297.913,2.98,0.017,*,0.05225585937500021
0,Hit - Miss,-0.401,-2.283,1.481,0.713,2974.839,-0.562,1.0,,0.062255859375000444
1,Hit - FTI,0.051,-2.626,2.728,1.014,3157.308,0.05,1.0,,0.062255859375000444
2,Hit - RP,2.133,0.459,3.807,0.634,2368.162,3.364,0.005,**,0.062255859375000444
3,Miss - FTI,0.452,-1.981,2.885,0.922,3261.408,0.49,1.0,,0.062255859375000444
4,Miss - RP,2.534,1.257,3.811,0.483,1625.088,5.242,0.0,***,0.062255859375000444
5,FTI - RP,2.082,-0.175,4.339,0.855,3295.668,2.435,0.09,.,0.062255859375000444
0,Hit - Miss,-0.314,-2.208,1.58,0.717,2956.48,-0.438,1.0,,0.07225585937500023
1,Hit - FTI,0.311,-2.383,3.005,1.021,3148.25,0.305,1.0,,0.07225585937500023
2,Hit - RP,2.37,0.685,4.054,0.638,2330.886,3.715,0.001,**,0.07225585937500023
3,Miss - FTI,0.625,-1.824,3.075,0.928,3258.773,0.674,1.0,,0.07225585937500023
4,Miss - RP,2.684,1.399,3.968,0.486,1583.299,5.519,0.0,***,0.07225585937500023
5,FTI - RP,2.059,-0.214,4.331,0.861,3295.251,2.392,0.101,,0.07225585937500023
0,Hit - Miss,-0.425,-2.336,1.486,0.724,3136.975,-0.587,1.0,,0.08225585937500046
1,Hit - FTI,0.648,-2.066,3.363,1.028,3234.935,0.63,1.0,,0.08225585937500046
2,Hit - RP,1.634,-0.071,3.339,0.646,2735.312,2.531,0.069,.,0.08225585937500046
3,Miss - FTI,1.073,-1.392,3.538,0.934,3284.04,1.149,1.0,,0.08225585937500046
4,Miss - RP,2.059,0.754,3.364,0.494,2094.107,4.165,0.0,***,0.08225585937500046
5,FTI - RP,0.986,-1.299,3.27,0.865,3297.998,1.139,1.0,,0.08225585937500046
0,Hit - Miss,-0.481,-2.404,1.441,0.728,3121.923,-0.661,1.0,,0.09225585937500025
1,Hit - FTI,0.86,-1.872,3.592,1.035,3228.011,0.831,1.0,,0.09225585937500025
2,Hit - RP,0.76,-0.955,2.475,0.649,2697.053,1.17,1.0,,0.09225585937500025
3,Miss - FTI,1.342,-1.14,3.823,0.94,3282.064,1.427,0.921,,0.09225585937500025
4,Miss - RP,1.241,-0.071,2.554,0.497,2038.643,2.497,0.076,.,0.09225585937500025
5,FTI - RP,-0.1,-2.4,2.199,0.871,3297.96,-0.115,1.0,,0.09225585937500025
0,Hit - Miss,0.151,-1.778,2.081,0.731,2996.581,0.207,1.0,,0.10225585937500048
1,Hit - FTI,1.42,-1.324,4.165,1.04,3168.099,1.366,1.0,,0.10225585937500048
2,Hit - RP,1.147,-0.57,2.864,0.65,2412.218,1.764,0.467,,0.10225585937500048
3,Miss - FTI,1.269,-1.225,3.763,0.945,3264.597,1.343,1.0,,0.10225585937500048
4,Miss - RP,0.996,-0.315,2.306,0.496,1674.615,2.007,0.269,,0.10225585937500048
5,FTI - RP,-0.273,-2.587,2.04,0.876,3296.193,-0.312,1.0,,0.10225585937500048
0,Hit - Miss,0.629,-1.296,2.553,0.729,3142.009,0.862,1.0,,0.11225585937500027
1,Hit - FTI,1.519,-1.215,4.254,1.036,3237.211,1.467,0.855,,0.11225585937500027
2,Hit - RP,0.926,-0.791,2.643,0.65,2748.563,1.424,0.928,,0.11225585937500027
3,Miss - FTI,0.891,-1.592,3.374,0.941,3284.674,0.947,1.0,,0.11225585937500027
4,Miss - RP,0.297,-1.018,1.613,0.498,2113.98,0.597,1.0,,0.11225585937500027
5,FTI - RP,-0.593,-2.894,1.708,0.872,3298.0,-0.681,1.0,,0.11225585937500027
0,Hit - Miss,0.273,-1.66,2.206,0.732,3250.01,0.373,1.0,,0.1222558593750005
1,Hit - FTI,0.414,-2.329,3.157,1.039,3283.76,0.398,1.0,,0.1222558593750005
2,Hit - RP,-1.475,-3.205,0.255,0.655,3068.416,-2.251,0.147,,0.1222558593750005
3,Miss - FTI,0.141,-2.348,2.629,0.943,3296.658,0.15,1.0,,0.1222558593750005
4,Miss - RP,-1.748,-3.078,-0.418,0.504,2674.678,-3.47,0.003,**,0.1222558593750005
5,FTI - RP,-1.889,-4.193,0.415,0.873,3295.834,-2.164,0.183,,0.1222558593750005
0,Hit - Miss,0.146,-1.79,2.082,0.733,3269.478,0.199,1.0,,0.13225585937500028
1,Hit - FTI,-0.314,-3.06,2.433,1.04,3291.076,-0.302,1.0,,0.13225585937500028
2,Hit - RP,-4.384,-6.117,-2.65,0.657,3139.234,-6.674,0.0,***,0.13225585937500028
3,Miss - FTI,-0.46,-2.951,2.031,0.944,3297.822,-0.487,1.0,,0.13225585937500028
4,Miss - RP,-4.53,-5.865,-3.195,0.506,2829.339,-8.96,0.0,***,0.13225585937500028
5,FTI - RP,-4.07,-6.376,-1.764,0.873,3294.436,-4.659,0.0,***,0.13225585937500028
0,Hit - Miss,0.46,-1.493,2.413,0.74,3271.23,0.622,1.0,,0.14225585937500052
1,Hit - FTI,0.336,-2.435,3.106,1.049,3291.699,0.32,1.0,,0.14225585937500052
2,Hit - RP,-6.096,-7.845,-4.347,0.663,3145.934,-9.2,0.0,***,0.14225585937500052
3,Miss - FTI,-0.125,-2.637,2.388,0.952,3297.883,-0.131,1.0,,0.14225585937500052
4,Miss - RP,-6.556,-7.903,-5.209,0.51,2844.704,-12.852,0.0,***,0.14225585937500052
5,FTI - RP,-6.432,-8.757,-4.106,0.881,3294.256,-7.3,0.0,***,0.14225585937500052
0,Hit - Miss,0.218,-1.734,2.169,0.739,3277.631,0.295,1.0,,0.1522558593750003
1,Hit - FTI,0.927,-1.841,3.695,1.049,3293.86,0.884,1.0,,0.1522558593750003
2,Hit - RP,-6.802,-8.551,-5.054,0.662,3171.579,-10.269,0.0,***,0.1522558593750003
