channel,betas,pvals,tstat,time,frequency
Cz,-0.08053169192033378,0.17887168052773517,-1.3450456024098052,-0.45,19.743589743589748
F1,-0.10107562345780584,0.2621001887856029,-1.1219799596059228,-0.45,19.743589743589748
P1,-0.09484707174508426,0.09144533891354144,-1.689218538636318,-0.45,19.743589743589748
C3,-0.12118882109316179,0.15075549944712316,-1.4378045133282538,-0.45,19.743589743589748
Cz,-0.07870363820806621,0.19214728778312293,-1.3050010871590183,-0.45,20.756410256410252
F1,-0.0999550630839358,0.30688672062991074,-1.0222195956468698,-0.45,20.756410256410252
P1,-0.10138528044751288,0.04455684863877786,-2.010998011094575,-0.45,20.756410256410252
C3,-0.13558414375743305,0.19058366306063576,-1.3096096941483333,-0.45,20.756410256410252
Cz,-0.06614404673331863,0.26285878219792774,-1.120194672842748,-0.45,21.76923076923077
F1,-0.09203325571277347,0.41031061614484254,-0.8236399514177157,-0.45,21.76923076923077
P1,-0.09082175731780814,0.039382511030215964,-2.062508282370771,-0.45,21.76923076923077
C3,-0.15277581220550354,0.22239244386335139,-1.2208368769236204,-0.45,21.76923076923077
Cz,-0.05118511622209412,0.39450284852473083,-0.8517915228181342,-0.45,22.78205128205128
F1,-0.08046325017194819,0.5836108001932537,-0.548269244514953,-0.45,22.78205128205128
P1,-0.06955691527486728,0.06350866563680822,-1.8573954172893243,-0.45,22.78205128205128
C3,-0.1628133928181153,0.24999624327157044,-1.1509266676548253,-0.45,22.78205128205128
Cz,-0.04054707617291919,0.5200087214495479,-0.6435250307118132,-0.45,23.794871794871803
F1,-0.06387962568088033,0.7572356352159786,-0.3091849804295082,-0.45,23.794871794871803
P1,-0.046799478781003566,0.13789091429900355,-1.484711423865203,-0.45,23.794871794871803
C3,-0.15828239865606364,0.28703595698070544,-1.0651290197086603,-0.45,23.794871794871803
Cz,-0.038056438088585574,0.549066042009231,-0.5993330771316726,-0.45,24.80769230769231
F1,-0.0464445337189742,0.865023579116265,-0.17002044013567477,-0.45,24.80769230769231
P1,-0.028838779761586775,0.28224172401509545,-1.075792568132272,-0.45,24.80769230769231
C3,-0.14008145689695065,0.3318751643728507,-0.970743789668076,-0.45,24.80769230769231
Cz,-0.042828547199409775,0.4667568945235473,-0.7280023485105394,-0.45,25.820512820512818
F1,-0.039581659228787536,0.9027979569758151,-0.12215445318408608,-0.45,25.820512820512818
P1,-0.01832110403360283,0.4281168425225901,-0.7926928780090604,-0.45,25.820512820512818
C3,-0.11360086549101714,0.3763075768806715,-0.8850549364038265,-0.45,25.820512820512818
Cz,-0.0494330875441131,0.3236985615690149,-0.9873001433730685,-0.45,26.83333333333333
F1,-0.051745081752834717,0.8805825184329988,-0.15026425830576534,-0.45,26.83333333333333
P1,-0.01536164503367011,0.4425779454546396,-0.7681064378295154,-0.45,26.83333333333333
C3,-0.08464018851035737,0.41854921020399427,-0.8092249058376753,-0.45,26.83333333333333
Cz,-0.05155670556010304,0.20258171791841034,-1.2749423208979465,-0.45,27.84615384615385
F1,-0.07745257302094243,0.8145553380820884,-0.23460731931754497,-0.45,27.84615384615385
P1,-0.01789735396917904,0.30126751702343657,-1.034172516339985,-0.45,27.84615384615385
C3,-0.05831773433348017,0.46505829223942863,-0.7307811256109833,-0.45,27.84615384615385
Cz,-0.046552269515313084,0.15311628532281604,-1.4295356261467074,-0.45,28.85897435897436
F1,-0.09925520117849453,0.7302948718662434,-0.34481687573604997,-0.45,28.85897435897436
P1,-0.02205245462160582,0.14344740700706182,-1.4640471543469553,-0.45,28.85897435897436
C3,-0.0384998045197855,0.5167588379201332,-0.6485454460680807,-0.45,28.85897435897436
Cz,-0.036732326640011796,0.17499440679128786,-1.3571489751526242,-0.45,29.871794871794872
F1,-0.10223861634520494,0.659077797218413,-0.4413002704174364,-0.45,29.871794871794872
P1,-0.024087969613941582,0.06718290270605137,-1.832137309324466,-0.45,29.871794871794872
C3,-0.026900380144106104,0.5444337071489136,-0.6062983542335522,-0.45,29.871794871794872
Cz,-0.02648518739897217,0.2494666410033769,-1.1522148753431314,-0.45,30.884615384615387
F1,-0.08586488902974466,0.6280695937310623,-0.484573980573789,-0.45,30.884615384615387
P1,-0.02270767623151269,0.04404656518915609,-2.0158064602059826,-0.45,30.884615384615387
C3,-0.022565080181148892,0.5048794325069269,-0.667036930003929,-0.45,30.884615384615387
Cz,-0.01863830561135095,0.328865479707234,-0.976806078909967,-0.45,31.897435897435894
F1,-0.0609258514056698,0.6472444202013767,-0.45771220683490615,-0.45,31.897435897435894
P1,-0.019196495820703992,0.03834423968873217,-2.0734799478640515,-0.45,31.897435897435894
C3,-0.02239249834002318,0.41465847005420076,-0.8160118910324299,-0.45,31.897435897435894
Cz,-0.013425002272701833,0.3656021965846319,-0.905090513146888,-0.45,32.91025641025641
F1,-0.03787479433005269,0.7004987982901068,-0.384741954664599,-0.45,32.91025641025641
P1,-0.015465398473640448,0.032632435807828306,-2.139099359606263,-0.45,32.91025641025641
C3,-0.02287075124730105,0.3392653195501517,-0.9560058774776133,-0.45,32.91025641025641
Cz,-0.009797457965662289,0.3547749593626055,-0.9257312292867294,-0.45,33.92307692307692
F1,-0.020988701262209353,0.7627056863898128,-0.3020003604585016,-0.45,33.92307692307692
P1,-0.012357017261949838,0.021734384290038045,-2.298030078671829,-0.45,33.92307692307692
C3,-0.021974674878174175,0.2874785877670628,-1.0641499583061378,-0.45,33.92307692307692
Cz,-0.006863581241403565,0.32475523810537854,-0.9851441101790757,-0.45,34.93589743589744
F1,-0.01011767580033359,0.8249780686768267,-0.22119652473678358,-0.45,34.93589743589744
P1,-0.009639472833038627,0.012015106540015995,-2.5155965223460894,-0.45,34.93589743589744
C3,-0.019379465693796238,0.23914905650127025,-1.1777119189513685,-0.45,34.93589743589744
Cz,-0.004357342552234124,0.314408836574387,-1.00644304862813,-0.45,35.94871794871795
F1,-0.0036998274225458505,0.8957600468869595,-0.13104768879328582,-0.45,35.94871794871795
P1,-0.006979742411888903,0.008238729588127575,-2.646601742454026,-0.45,35.94871794871795
C3,-0.015633750888105754,0.18992043165294803,-1.3115705655992207,-0.45,35.94871794871795
Cz,-0.0023942243882399,0.35828443072750416,-0.9189980448937234,-0.45,36.96153846153846
F1,-0.00042954195759971537,0.97968508429556,-0.025469133889858397,-0.45,36.96153846153846
P1,-0.004509705559896712,0.011154751909352991,-2.5418197237534796,-0.45,36.96153846153846
C3,-0.011527736917813223,0.14716158829591336,-1.450585177744155,-0.45,36.96153846153846
Cz,-0.0010742785361629755,0.48909625287125513,-0.6919637359463798,-0.45,37.97435897435897
F1,0.0006773543641420106,0.9467412087820417,0.0668138700470768,-0.45,37.97435897435897
