index,Contrast,Estimate,2.5_ci,97.5_ci,SE,DF,T-stat,P-val,Sig,time
2,Miss - RP,0.878,-0.21,1.966,0.454,862.81,1.936,0.16,,-1.1577441406249998
0,Hit - Miss,-0.316,-1.761,1.129,0.603,2881.397,-0.524,1.0,,-1.1477441406249995
1,Hit - RP,0.581,-0.641,1.802,0.51,2255.504,1.139,0.764,,-1.1477441406249995
2,Miss - RP,0.897,-0.203,1.997,0.459,1029.436,1.955,0.153,,-1.1477441406249995
0,Hit - Miss,-0.147,-1.598,1.304,0.606,3030.408,-0.243,1.0,,-1.1377441406249995
1,Hit - RP,0.943,-0.286,2.172,0.513,2551.653,1.837,0.199,,-1.1377441406249995
2,Miss - RP,1.09,-0.023,2.203,0.464,1327.074,2.347,0.057,.,-1.1377441406249995
0,Hit - Miss,-0.108,-1.562,1.346,0.607,3031.59,-0.178,1.0,,-1.1277441406249995
1,Hit - RP,1.038,-0.194,2.27,0.514,2554.609,2.019,0.131,,-1.1277441406249995
2,Miss - RP,1.146,0.031,2.261,0.465,1331.526,2.463,0.042,*,-1.1277441406249995
0,Hit - Miss,-0.247,-1.703,1.209,0.608,3013.668,-0.407,1.0,,-1.1177441406249995
1,Hit - RP,0.835,-0.398,2.069,0.515,2516.575,1.623,0.314,,-1.1177441406249995
2,Miss - RP,1.083,-0.033,2.199,0.466,1287.73,2.325,0.061,.,-1.1177441406249995
0,Hit - Miss,-0.332,-1.787,1.122,0.607,2991.539,-0.547,1.0,,-1.1077441406249997
1,Hit - RP,0.736,-0.496,1.968,0.514,2469.013,1.432,0.457,,-1.1077441406249997
2,Miss - RP,1.068,-0.046,2.182,0.465,1231.992,2.299,0.065,.,-1.1077441406249997
0,Hit - Miss,-0.481,-1.935,0.972,0.607,2859.732,-0.793,1.0,,-1.0977441406249997
1,Hit - RP,0.562,-0.666,1.791,0.513,2214.273,1.097,0.819,,-1.0977441406249997
2,Miss - RP,1.044,-0.063,2.15,0.461,990.782,2.262,0.072,.,-1.0977441406249997
0,Hit - Miss,-0.77,-2.216,0.676,0.604,2760.851,-1.275,0.607,,-1.0877441406249997
1,Hit - RP,0.298,-0.923,1.519,0.51,2045.568,0.584,1.0,,-1.0877441406249997
2,Miss - RP,1.068,-0.027,2.163,0.457,865.68,2.339,0.059,.,-1.0877441406249997
0,Hit - Miss,-0.777,-2.229,0.676,0.606,2783.835,-1.28,0.602,,-1.0777441406249997
1,Hit - RP,0.4,-0.826,1.626,0.512,2084.544,0.781,1.0,,-1.0777441406249997
2,Miss - RP,1.177,0.076,2.277,0.459,895.593,2.564,0.032,*,-1.0777441406249997
0,Hit - Miss,-0.523,-1.986,0.939,0.611,2833.492,-0.857,1.0,,-1.0677441406249994
1,Hit - RP,0.796,-0.439,2.032,0.516,2170.051,1.544,0.368,,-1.0677441406249994
2,Miss - RP,1.32,0.209,2.43,0.463,960.929,2.85,0.013,*,-1.0677441406249994
0,Hit - Miss,-0.383,-1.848,1.083,0.612,2915.048,-0.625,1.0,,-1.0577441406249997
1,Hit - RP,1.039,-0.2,2.278,0.517,2319.228,2.009,0.134,,-1.0577441406249997
2,Miss - RP,1.422,0.305,2.539,0.466,1087.482,3.052,0.007,**,-1.0577441406249997
0,Hit - Miss,-0.258,-1.732,1.217,0.616,2998.165,-0.418,1.0,,-1.0477441406249994
1,Hit - RP,1.028,-0.22,2.276,0.521,2485.162,1.973,0.146,,-1.0477441406249994
2,Miss - RP,1.286,0.157,2.414,0.471,1255.098,2.731,0.019,*,-1.0477441406249994
0,Hit - Miss,-0.191,-1.67,1.288,0.617,3011.951,-0.309,1.0,,-1.0377441406249996
1,Hit - RP,0.863,-0.389,2.116,0.523,2514.607,1.651,0.297,,-1.0377441406249996
2,Miss - RP,1.054,-0.079,2.187,0.473,1289.345,2.23,0.078,.,-1.0377441406249996
0,Hit - Miss,-0.351,-1.837,1.136,0.621,3099.186,-0.565,1.0,,-1.0277441406249994
1,Hit - RP,0.725,-0.535,1.985,0.526,2708.227,1.378,0.505,,-1.0277441406249994
2,Miss - RP,1.076,-0.069,2.22,0.478,1538.682,2.253,0.073,.,-1.0277441406249994
0,Hit - Miss,-0.551,-2.052,0.95,0.627,3095.382,-0.879,1.0,,-1.0177441406249996
1,Hit - RP,0.708,-0.565,1.981,0.531,2698.707,1.333,0.548,,-1.0177441406249996
2,Miss - RP,1.259,0.104,2.415,0.482,1523.299,2.611,0.027,*,-1.0177441406249996
0,Hit - Miss,-0.651,-2.162,0.86,0.631,3007.363,-1.032,0.907,,-1.0077441406249994
1,Hit - RP,0.782,-0.498,2.061,0.534,2502.547,1.463,0.431,,-1.0077441406249994
2,Miss - RP,1.433,0.275,2.59,0.483,1270.183,2.966,0.009,**,-1.0077441406249994
0,Hit - Miss,-0.552,-2.062,0.957,0.63,3029.794,-0.876,1.0,,-0.9977441406249996
1,Hit - RP,0.973,-0.306,2.252,0.534,2550.228,1.822,0.206,,-0.9977441406249996
2,Miss - RP,1.525,0.367,2.683,0.483,1325.148,3.156,0.005,**,-0.9977441406249996
0,Hit - Miss,-0.678,-2.18,0.823,0.627,3023.046,-1.082,0.838,,-0.9877441406249998
1,Hit - RP,1.015,-0.257,2.287,0.531,2536.548,1.912,0.168,,-0.9877441406249998
2,Miss - RP,1.694,0.542,2.845,0.48,1310.859,3.525,0.001,**,-0.9877441406249998
0,Hit - Miss,-1.226,-2.732,0.281,0.629,3036.086,-1.949,0.154,,-0.9777441406249996
1,Hit - RP,0.744,-0.532,2.02,0.533,2564.767,1.397,0.488,,-0.9777441406249996
2,Miss - RP,1.97,0.814,3.125,0.482,1344.725,4.085,0.0,***,-0.9777441406249996
0,Hit - Miss,-1.211,-2.719,0.296,0.629,3070.869,-1.925,0.163,,-0.9677441406249998
1,Hit - RP,0.594,-0.684,1.872,0.533,2641.562,1.113,0.797,,-0.9677441406249998
2,Miss - RP,1.805,0.646,2.965,0.484,1441.808,3.732,0.001,***,-0.9677441406249998
0,Hit - Miss,-0.731,-2.247,0.785,0.633,3146.143,-1.155,0.745,,-0.9577441406249996
1,Hit - RP,0.785,-0.501,2.072,0.537,2821.008,1.462,0.431,,-0.9577441406249996
2,Miss - RP,1.516,0.345,2.688,0.489,1716.78,3.102,0.006,**,-0.9577441406249996
0,Hit - Miss,-0.645,-2.168,0.878,0.636,3110.311,-1.015,0.931,,-0.9477441406249998
1,Hit - RP,0.876,-0.416,2.167,0.539,2734.26,1.624,0.313,,-0.9477441406249998
2,Miss - RP,1.521,0.348,2.695,0.49,1577.039,3.106,0.006,**,-0.9477441406249998
0,Hit - Miss,-0.813,-2.336,0.71,0.636,3027.979,-1.279,0.603,,-0.9377441406249996
1,Hit - RP,0.771,-0.518,2.061,0.538,2548.687,1.433,0.456,,-0.9377441406249996
2,Miss - RP,1.584,0.417,2.752,0.487,1328.794,3.254,0.004,**,-0.9377441406249996
0,Hit - Miss,-0.777,-2.312,0.757,0.641,2987.645,-1.214,0.675,,-0.9277441406249998
1,Hit - RP,0.844,-0.455,2.143,0.542,2464.025,1.557,0.359,,-0.9277441406249998
2,Miss - RP,1.621,0.448,2.795,0.49,1233.581,3.312,0.003,**,-0.9277441406249998
0,Hit - Miss,-0.675,-2.228,0.877,0.648,3010.352,-1.042,0.893,,-0.9177441406249996
1,Hit - RP,0.959,-0.356,2.274,0.549,2510.898,1.747,0.242,,-0.9177441406249996
2,Miss - RP,1.634,0.445,2.823,0.496,1284.339,3.294,0.003,**,-0.9177441406249996
0,Hit - Miss,-0.658,-2.221,0.905,0.653,3068.03,-1.009,0.94,,-0.9077441406249998
1,Hit - RP,0.941,-0.384,2.265,0.553,2636.219,1.701,0.267,,-0.9077441406249998
2,Miss - RP,1.599,0.398,2.8,0.501,1437.196,3.19,0.004,**,-0.9077441406249998
0,Hit - Miss,-0.826,-2.388,0.735,0.652,3100.037,-1.268,0.615,,-0.8977441406249995
1,Hit - RP,0.944,-0.38,2.268,0.553,2709.695,1.709,0.263,,-0.8977441406249995
2,Miss - RP,1.771,0.568,2.973,0.502,1539.559,3.529,0.001,**,-0.8977441406249995
0,Hit - Miss,-1.309,-2.872,0.255,0.653,3065.033,-2.005,0.135,,-0.8877441406249997
1,Hit - RP,0.786,-0.539,2.111,0.553,2629.203,1.42,0.467,,-0.8877441406249997
2,Miss - RP,2.094,0.893,3.296,0.501,1427.28,4.178,0.0,***,-0.8877441406249997
0,Hit - Miss,-1.517,-3.086,0.052,0.655,3017.707,-2.316,0.062,.,-0.8777441406249995
1,Hit - RP,0.564,-0.765,1.893,0.555,2525.38,1.017,0.928,,-0.8777441406249995
2,Miss - RP,2.081,0.878,3.284,0.502,1298.384,4.147,0.0,***,-0.8777441406249995
0,Hit - Miss,-1.14,-2.707,0.428,0.654,2999.916,-1.742,0.245,,-0.8677441406249997
1,Hit - RP,0.526,-0.802,1.853,0.554,2487.4,0.948,1.0,,-0.8677441406249997
2,Miss - RP,1.665,0.465,2.866,0.501,1254.323,3.326,0.003,**,-0.8677441406249997
0,Hit - Miss,-0.862,-2.435,0.711,0.657,2984.1,-1.313,0.568,,-0.8577441406249995
1,Hit - RP,0.515,-0.817,1.847,0.556,2454.452,0.926,1.0,,-0.8577441406249995
2,Miss - RP,1.377,0.173,2.581,0.502,1218.072,2.742,0.019,*,-0.8577441406249995
0,Hit - Miss,-0.959,-2.537,0.62,0.659,2943.879,-1.455,0.437,,-0.8477441406249997
1,Hit - RP,0.53,-0.805,1.865,0.557,2373.851,0.951,1.0,,-0.8477441406249997
2,Miss - RP,1.489,0.283,2.694,0.503,1136.372,2.961,0.009,**,-0.8477441406249997
0,Hit - Miss,-0.955,-2.528,0.619,0.657,2945.663,-1.453,0.439,,-0.8377441406249995
1,Hit - RP,0.582,-0.749,1.913,0.556,2377.023,1.047,0.885,,-0.8377441406249995
2,Miss - RP,1.537,0.335,2.738,0.501,1138.708,3.065,0.007,**,-0.8377441406249995
0,Hit - Miss,-0.745,-2.32,0.83,0.658,3026.442,-1.133,0.771,,-0.8277441406249997
1,Hit - RP,0.573,-0.762,1.907,0.557,2542.379,1.028,0.912,,-0.8277441406249997
2,Miss - RP,1.318,0.109,2.526,0.504,1314.419,2.614,0.027,*,-0.8277441406249997
0,Hit - Miss,-0.756,-2.344,0.831,0.663,3055.384,-1.141,0.761,,-0.8177441406249994
1,Hit - RP,0.564,-0.781,1.909,0.562,2606.37,1.004,0.946,,-0.8177441406249994
2,Miss - RP,1.32,0.101,2.54,0.509,1394.694,2.595,0.029,*,-0.8177441406249994
0,Hit - Miss,-0.935,-2.523,0.653,0.663,3007.732,-1.41,0.476,,-0.8077441406249997
1,Hit - RP,0.574,-0.771,1.918,0.561,2505.049,1.022,0.92,,-0.8077441406249997
2,Miss - RP,1.509,0.293,2.725,0.507,1276.956,2.974,0.009,**,-0.8077441406249997
0,Hit - Miss,-1.048,-2.637,0.541,0.663,2980.218,-1.58,0.343,,-0.7977441406249994
1,Hit - RP,0.626,-0.719,1.971,0.561,2448.379,1.115,0.794,,-0.7977441406249994
2,Miss - RP,1.674,0.459,2.889,0.507,1215.919,3.303,0.003,**,-0.7977441406249994
0,Hit - Miss,-1.219,-2.819,0.382,0.668,3043.406,-1.824,0.205,,-0.7877441406249996
1,Hit - RP,0.719,-0.637,2.075,0.566,2581.007,1.27,0.613,,-0.7877441406249996
2,Miss - RP,1.938,0.709,3.166,0.513,1365.255,3.78,0.0,***,-0.7877441406249996
0,Hit - Miss,-1.178,-2.787,0.43,0.672,3000.751,-1.754,0.238,,-0.7777441406249994
1,Hit - RP,0.617,-0.746,1.979,0.569,2489.359,1.084,0.835,,-0.7777441406249994
2,Miss - RP,1.795,0.563,3.027,0.514,1256.984,3.492,0.001,**,-0.7777441406249994
0,Hit - Miss,-0.73,-2.337,0.877,0.671,2822.311,-1.089,0.829,,-0.7677441406249996
1,Hit - RP,0.536,-0.822,1.893,0.567,2149.381,0.946,1.0,,-0.7677441406249996
2,Miss - RP,1.266,0.046,2.486,0.509,942.123,2.489,0.039,*,-0.7677441406249996
0,Hit - Miss,-0.57,-2.177,1.038,0.671,2779.673,-0.849,1.0,,-0.7577441406249994
1,Hit - RP,0.638,-0.719,1.996,0.567,2076.197,1.127,0.78,,-0.7577441406249994
2,Miss - RP,1.208,-0.011,2.427,0.508,886.198,2.378,0.053,.,-0.7577441406249994
0,Hit - Miss,-0.973,-2.582,0.637,0.672,2664.247,-1.448,0.444,,-0.7477441406249996
1,Hit - RP,0.503,-0.854,1.86,0.566,1893.046,0.888,1.0,,-0.7477441406249996
2,Miss - RP,1.476,0.262,2.69,0.506,763.79,2.916,0.011,*,-0.7477441406249996
0,Hit - Miss,-1.358,-2.957,0.241,0.667,2451.814,-2.035,0.126,,-0.7377441406249998
1,Hit - RP,0.109,-1.236,1.454,0.561,1599.284,0.194,1.0,,-0.7377441406249998
2,Miss - RP,1.467,0.272,2.662,0.498,600.615,2.946,0.01,*,-0.7377441406249998
0,Hit - Miss,-1.389,-2.996,0.217,0.671,2641.717,-2.072,0.115,,-0.7277441406249996
1,Hit - RP,-0.02,-1.374,1.334,0.565,1860.171,-0.035,1.0,,-0.7277441406249996
2,Miss - RP,1.369,0.16,2.579,0.504,745.772,2.716,0.02,*,-0.7277441406249996
0,Hit - Miss,-1.164,-2.783,0.455,0.676,2799.402,-1.722,0.256,,-0.7177441406249998
1,Hit - RP,0.19,-1.177,1.557,0.571,2110.144,0.333,1.0,,-0.7177441406249998
2,Miss - RP,1.354,0.126,2.582,0.512,912.745,2.645,0.025,*,-0.7177441406249998
0,Hit - Miss,-1.126,-2.748,0.495,0.677,2830.709,-1.664,0.289,,-0.7077441406249996
1,Hit - RP,0.278,-1.092,1.648,0.572,2162.692,0.487,1.0,,-0.7077441406249996
2,Miss - RP,1.405,0.172,2.637,0.514,949.36,2.733,0.019,*,-0.7077441406249996
0,Hit - Miss,-1.358,-2.983,0.267,0.678,2950.775,-2.002,0.136,,-0.6977441406249998
1,Hit - RP,0.304,-1.071,1.679,0.574,2386.331,0.53,1.0,,-0.6977441406249998
2,Miss - RP,1.662,0.42,2.904,0.518,1146.093,3.209,0.004,**,-0.6977441406249998
0,Hit - Miss,-1.421,-3.05,0.207,0.68,3067.941,-2.09,0.11,,-0.6877441406249996
1,Hit - RP,0.388,-0.992,1.769,0.576,2634.656,0.674,1.0,,-0.6877441406249996
2,Miss - RP,1.81,0.558,3.062,0.522,1431.931,3.464,0.002,**,-0.6877441406249996
0,Hit - Miss,-1.212,-2.846,0.422,0.682,3096.418,-1.776,0.227,,-0.6777441406249998
1,Hit - RP,0.481,-0.905,1.866,0.578,2700.621,0.832,1.0,,-0.6777441406249998
2,Miss - RP,1.693,0.435,2.951,0.525,1524.858,3.224,0.004,**,-0.6777441406249998
0,Hit - Miss,-0.905,-2.547,0.738,0.686,3094.474,-1.319,0.562,,-0.6677441406249995
1,Hit - RP,0.661,-0.732,2.054,0.582,2696.391,1.136,0.768,,-0.6677441406249995
2,Miss - RP,1.565,0.3,2.83,0.528,1519.473,2.966,0.009,**,-0.6677441406249995
0,Hit - Miss,-0.82,-2.476,0.837,0.691,3103.162,-1.185,0.708,,-0.6577441406249998
1,Hit - RP,0.713,-0.691,2.118,0.586,2716.954,1.217,0.671,,-0.6577441406249998
2,Miss - RP,1.533,0.257,2.809,0.532,1550.07,2.88,0.012,*,-0.6577441406249998
0,Hit - Miss,-0.94,-2.606,0.726,0.695,3096.858,-1.351,0.53,,-0.6477441406249995
