channel,betas,pvals,tstat,time,frequency
P1,0.02322459108241349,0.004981115394574171,2.8099641767721453,-0.15000000000000013,29.871794871794872
C3,0.03112042900223326,0.3584429296374825,0.9184522054195643,-0.15000000000000013,29.871794871794872
Cz,0.03667689881210591,0.00530107938231552,2.789824866250917,-0.15000000000000013,30.884615384615387
F1,0.04732466247101117,0.47117946557143986,0.7206363763332216,-0.15000000000000013,30.884615384615387
P1,0.0228529994434385,0.000881965010784422,3.3284526627161335,-0.15000000000000013,30.884615384615387
C3,0.03774815421637398,0.1528680438254613,1.4297723863949572,-0.15000000000000013,30.884615384615387
Cz,0.02975450796194553,0.0032766213270373143,2.9424672876173688,-0.15000000000000013,31.897435897435894
F1,0.050050400004589476,0.3556950606809196,0.9237164997688083,-0.15000000000000013,31.897435897435894
P1,0.019656966643282734,0.00044372987721088473,3.5158237185568453,-0.15000000000000013,31.897435897435894
C3,0.03571526856875977,0.07562481918434133,1.7771628542837654,-0.15000000000000013,31.897435897435894
Cz,0.020996847038081166,0.005132230396948757,2.8003116526093668,-0.15000000000000013,32.91025641025641
F1,0.04383193916268155,0.3103894092807986,1.0145463973087083,-0.15000000000000013,32.91025641025641
P1,0.01458894166588893,0.0010668711822476033,3.2748996786135485,-0.15000000000000013,32.91025641025641
C3,0.02735783120451785,0.0730822751504765,1.7928346257987975,-0.15000000000000013,32.91025641025641
Cz,0.01293916973371838,0.015084181604483339,2.431503541482246,-0.15000000000000013,33.92307692307692
F1,0.03198650596872476,0.3305828828915367,0.9730703313796953,-0.15000000000000013,33.92307692307692
P1,0.009326841493518543,0.0072543711829529175,2.686447609225385,-0.15000000000000013,33.92307692307692
C3,0.016677718688079286,0.1577106639506793,1.41310361007724,-0.15000000000000013,33.92307692307692
Cz,0.007016633595521539,0.053628120711566196,1.93045375274902,-0.15000000000000013,34.93589743589744
F1,0.01952879720947024,0.41066713297105495,0.8228147680347215,-0.15000000000000013,34.93589743589744
P1,0.005149286035305524,0.05045144788987184,1.9567637496282249,-0.15000000000000013,34.93589743589744
C3,0.007369535293530813,0.41859350565011566,0.808955560811811,-0.15000000000000013,34.93589743589744
Cz,0.00334881437791497,0.1620975868508022,1.3983348655150278,-0.15000000000000013,35.94871794871795
F1,0.009891113685370902,0.5423830919076891,0.6092705290330064,-0.15000000000000013,35.94871794871795
P1,0.0024605281686535317,0.1982894691246785,1.2866743987791964,-0.15000000000000013,35.94871794871795
C3,0.001453571217240473,0.8294054481689297,0.21547962583656433,-0.15000000000000013,35.94871794871795
Cz,0.0013422450267108906,0.3782661664293713,0.8812027623547364,-0.15000000000000013,36.96153846153846
F1,0.003942837206132481,0.7052495875784888,0.378273312069891,-0.15000000000000013,36.96153846153846
P1,0.0010098067945079287,0.4428326479597534,0.7675022476871207,-0.15000000000000013,36.96153846153846
C3,-0.000994954638765146,0.832606201957738,-0.21137535064377297,-0.15000000000000013,36.96153846153846
Cz,0.0003463937329066406,0.7141473796977322,0.3663202396391763,-0.15000000000000013,37.97435897435897
F1,0.0009504504261519803,0.8786281253730761,0.15271925386819385,-0.15000000000000013,37.97435897435897
P1,0.00034552255139028273,0.6874385818067048,0.40236558006267165,-0.15000000000000013,37.97435897435897
C3,-0.0011573348807853196,0.7090508375072967,-0.3731602921913238,-0.15000000000000013,37.97435897435897
Cz,-7.794561496234611e-05,0.8928287394813272,-0.13473512036370142,-0.15000000000000013,38.987179487179496
F1,-0.00021055311866268825,0.9521242812948951,-0.06004349716426748,-0.15000000000000013,38.987179487179496
P1,0.00010036047557679792,0.8522550740218192,0.18625510363314948,-0.15000000000000013,38.987179487179496
C3,-0.00044053842632940285,0.820132039980433,-0.2273915480293995,-0.15000000000000013,38.987179487179496
Cz,-0.00019309418104122007,0.5751421124910623,-0.5605451095302104,-0.15000000000000013,40.0
F1,-0.00046860905763626115,0.8102399267892653,-0.2401339308053526,-0.15000000000000013,40.0
P1,4.5296704439518356e-05,0.8902906486135934,0.13794607995848418,-0.15000000000000013,40.0
C3,0.0002274517373539795,0.8447246188761265,0.1958677198183805,-0.15000000000000013,40.0
Cz,0.01777815721534448,0.9345548964702688,0.08212117787235312,-0.10000000000000007,0.5
F1,0.024800977306908424,0.9418197198839597,0.07298838257076144,-0.10000000000000007,0.5
P1,0.7327512170499701,7.359644365820888e-05,3.9689051553626964,-0.10000000000000007,0.5
C3,-0.1210398505042151,0.6848552901056683,-0.40587906451138356,-0.10000000000000007,0.5
Cz,0.6009950065572054,1.0492148986129089e-22,9.873038201770632,-0.10000000000000007,1.5128205128205128
F1,0.12004906508692463,0.11408826943110816,1.5804799688716282,-0.10000000000000007,1.5128205128205128
P1,0.4077966664712224,3.6137923164812643e-06,4.63961801364378,-0.10000000000000007,1.5128205128205128
C3,0.06963215266509434,0.43409869531122713,0.7822837019863575,-0.10000000000000007,1.5128205128205128
Cz,0.5424051081995719,2.1927111415337583e-21,9.55531860455222,-0.10000000000000007,2.525641025641025
F1,0.2041255380902076,0.001321120524577559,3.213910518959849,-0.10000000000000007,2.525641025641025
P1,0.24688115449828016,0.007198099290145867,2.689080841022417,-0.10000000000000007,2.525641025641025
C3,0.0570528170980628,0.4536894528328749,0.7493585910539634,-0.10000000000000007,2.525641025641025
Cz,0.16537426543335423,0.01174271626614168,2.521059162160901,-0.10000000000000007,3.5384615384615383
F1,-0.006145302252686979,0.9350182280136512,-0.08153854928918902,-0.10000000000000007,3.5384615384615383
P1,0.15978368528816997,0.08057436569416165,1.7478615445859975,-0.10000000000000007,3.5384615384615383
C3,0.10793711900208486,0.09611499235492642,1.6644172223489704,-0.10000000000000007,3.5384615384615383
Cz,0.01802518767930051,0.7806474218370898,0.2784961211515511,-0.10000000000000007,4.55128205128205
F1,-0.13497073553259462,0.1289683054120734,-1.5185306686863622,-0.10000000000000007,4.55128205128205
P1,0.05329726595787429,0.5230543267389449,0.6387065909915364,-0.10000000000000007,4.55128205128205
C3,0.06438203753844268,0.21490063850787952,1.2404179565461428,-0.10000000000000007,4.55128205128205
Cz,-0.016278123284457883,0.8324531106255278,-0.21157167053917314,-0.10000000000000007,5.564102564102564
F1,-0.19824411008557294,0.12560438069577715,-1.5320219537205868,-0.10000000000000007,5.564102564102564
P1,-0.06598255652882837,0.5308517949733442,-0.6267662438605556,-0.10000000000000007,5.564102564102564
C3,0.02643446467683342,0.6341009480115285,0.47600272597677823,-0.10000000000000007,5.564102564102564
Cz,0.025005544997080558,0.8246109361173365,0.22163436656543425,-0.10000000000000007,6.5769230769230775
F1,-0.12514007467626398,0.44777936338004065,-0.7592046234087738,-0.10000000000000007,6.5769230769230775
P1,0.008855599992481441,0.9576039672164008,0.05316423033971173,-0.10000000000000007,6.5769230769230775
C3,0.028127690198413092,0.7186213462104731,0.36032985176115084,-0.10000000000000007,6.5769230769230775
Cz,0.1181439735009001,0.4615992994465352,0.7362938151548657,-0.10000000000000007,7.589743589743589
F1,0.09625556792846506,0.6093652046798328,0.5110239717156242,-0.10000000000000007,7.589743589743589
P1,0.36445627009711945,0.12562718145918056,1.5319271921121198,-0.10000000000000007,7.589743589743589
C3,0.16391743612017406,0.09723478368061023,1.658836280591814,-0.10000000000000007,7.589743589743589
Cz,0.1687073764297438,0.3309577605730004,0.9723162495456311,-0.10000000000000007,8.602564102564102
F1,0.37461903269162816,0.07715589549768898,1.7679318419742713,-0.10000000000000007,8.602564102564102
P1,0.8783311539535016,0.0019422612951262054,3.101177139581769,-0.10000000000000007,8.602564102564102
C3,0.33322769644977784,0.002143361565482474,3.07180791368054,-0.10000000000000007,8.602564102564102
Cz,0.20107051122976594,0.24720071258806964,1.1573609588556208,-0.10000000000000007,9.615384615384617
F1,0.5955262404934477,0.01299010738861637,2.485262207263583,-0.10000000000000007,9.615384615384617
P1,1.3063197629211143,8.338649668197591e-05,3.9389019497258233,-0.10000000000000007,9.615384615384617
C3,0.4467613482414533,0.0001277171929249703,3.8349403080325426,-0.10000000000000007,9.615384615384617
Cz,0.21331955968703636,0.16440321836451588,1.3906936029648478,-0.10000000000000007,10.628205128205126
F1,0.6293535707918664,0.0038826270266723293,2.889393695853357,-0.10000000000000007,10.628205128205126
P1,1.3750544647765484,3.792988620829548e-05,4.12482180808555,-0.10000000000000007,10.628205128205126
C3,0.4780071748653925,1.1282205149152211e-05,4.3971354765012265,-0.10000000000000007,10.628205128205126
Cz,0.16709802991770278,0.12745216608236878,1.5245739064775776,-0.10000000000000007,11.64102564102564
F1,0.4409938268599821,0.005066069432766935,2.804506015344091,-0.10000000000000007,11.64102564102564
P1,1.0790897935660166,3.8881544111267594e-05,4.1190881504944405,-0.10000000000000007,11.64102564102564
C3,0.43208584740809336,5.31759400089184e-07,5.02352560892551,-0.10000000000000007,11.64102564102564
Cz,0.10275215007813611,0.12993711293547175,1.5146926306805502,-0.10000000000000007,12.653846153846152
F1,0.19602748242496262,0.06737935890368602,1.829682633415584,-0.10000000000000007,12.653846153846152
P1,0.6959118165786388,5.770239177750952e-05,4.026759480507134,-0.10000000000000007,12.653846153846152
C3,0.33795450335741833,7.209930445324861e-08,5.397071762159778,-0.10000000000000007,12.653846153846152
Cz,0.06633724587827285,0.12445799251406757,1.5366855457193307,-0.10000000000000007,13.666666666666664
F1,0.032922095204954226,0.692403001886655,0.39562822097690326,-0.10000000000000007,13.666666666666664
P1,0.41988951365819244,9.578443183181441e-05,3.9054054860293927,-0.10000000000000007,13.666666666666664
C3,0.23600400252938072,4.4665040067896024e-07,5.0571848216649435,-0.10000000000000007,13.666666666666664
Cz,0.057466384282590835,0.08254818595495016,1.7365795733276932,-0.10000000000000007,14.67948717948718
F1,-0.032545925219247096,0.6543145249831697,-0.44781448933765894,-0.10000000000000007,14.67948717948718
P1,0.26322704573841493,0.0001355970352080364,3.8202618346998856,-0.10000000000000007,14.67948717948718
C3,0.16200031533424633,4.86508473798187e-05,4.066916861973415,-0.10000000000000007,14.67948717948718
Cz,0.060170755952618955,0.04539009193183911,2.0017272071245076,-0.10000000000000007,15.692307692307693
F1,-0.03725633842270365,0.5712370126081683,-0.5662828075976764,-0.10000000000000007,15.692307692307693
P1,0.18114917236089345,0.0001988984503213237,3.7242989026943993,-0.10000000000000007,15.692307692307693
C3,0.12751387716273566,0.0012339091486523624,3.233462999427264,-0.10000000000000007,15.692307692307693
Cz,0.06460707611166623,0.027673081116112684,2.2027903912329867,-0.10000000000000007,16.705128205128204
F1,-0.020475566666313255,0.7341367890482573,-0.3396540678767463,-0.10000000000000007,16.705128205128204
P1,0.13239065294112323,0.0006972430610466626,3.393611221348844,-0.10000000000000007,16.705128205128204
C3,0.11995751790012006,0.0040004639481876735,2.87995838862932,-0.10000000000000007,16.705128205128204
Cz,0.06833402323331883,0.018778753892996224,2.3509551613260227,-0.10000000000000007,17.71794871794872
F1,0.001393882159091802,0.9804108591335321,0.02455550620798745,-0.10000000000000007,17.71794871794872
P1,0.09508815351028002,0.0052766870354841525,2.791342259777596,-0.10000000000000007,17.71794871794872
C3,0.12016630844901925,0.006924878698799523,2.701971228100132,-0.10000000000000007,17.71794871794872
Cz,0.07046167979702149,0.016727892890235494,2.3937408311318897,-0.10000000000000007,18.73076923076923
F1,0.02190979319036967,0.7020086407796178,0.3826405754404599,-0.10000000000000007,18.73076923076923
P1,0.06902116169459231,0.0261302152765132,2.225193279401496,-0.10000000000000007,18.73076923076923
C3,0.11680007315799125,0.01505213429632437,2.432274689035497,-0.10000000000000007,18.73076923076923
Cz,0.06912613484164486,0.029032020309234005,2.1839148901243033,-0.10000000000000007,19.743589743589748
F1,0.03570902552611129,0.5579715019154239,0.5859111987785801,-0.10000000000000007,19.743589743589748
P1,0.05652878025606056,0.04967807965327533,1.963390587199937,-0.10000000000000007,19.743589743589748
C3,0.1057252835691457,0.04735945174518711,1.9837426636276196,-0.10000000000000007,19.743589743589748
Cz,0.06273942014709553,0.07803091057952449,1.7627233237238844,-0.10000000000000007,20.756410256410252
F1,0.03860557790901704,0.5514339901617413,0.5956680407215619,-0.10000000000000007,20.756410256410252
P1,0.05462113231885033,0.03957782836253268,2.0588798635300645,-0.10000000000000007,20.756410256410252
C3,0.0844865047893488,0.17441292172104472,1.3584251687253857,-0.10000000000000007,20.756410256410252
Cz,0.051212072888273216,0.1977771973762108,1.2881451068773655,-0.10000000000000007,21.76923076923077
F1,0.03265567880834247,0.6316788945746213,0.47940554555874776,-0.10000000000000007,21.76923076923077
P1,0.05700008932648506,0.017564438448443194,2.3757710135063985,-0.10000000000000007,21.76923076923077
C3,0.052650017704786826,0.4805018056381546,0.7055682235707738,-0.10000000000000007,21.76923076923077
Cz,0.036613387654267686,0.39452476151909344,0.851541146033344,-0.10000000000000007,22.78205128205128
F1,0.026652475632666588,0.7112979071943242,0.37014237356192276,-0.10000000000000007,22.78205128205128
P1,0.05773260932601298,0.007291423901553079,2.684756384865248,-0.10000000000000007,22.78205128205128
C3,0.015589672442674674,0.8546579212330968,0.18319154754594094,-0.10000000000000007,22.78205128205128
Cz,0.0221207334355841,0.6223743302450357,0.4925300903625221,-0.10000000000000007,23.794871794871803
F1,0.02688262313768188,0.7272304443039688,0.34883884338559107,-0.10000000000000007,23.794871794871803
P1,0.05368131714577643,0.005390414653298783,2.7844037055862003,-0.10000000000000007,23.794871794871803
C3,-0.015849292116484167,0.856424468115185,-0.18094034532499043,-0.10000000000000007,23.794871794871803
Cz,0.010371736889072893,0.8191629942211227,0.22863815816456695,-0.10000000000000007,24.80769230769231
F1,0.0295398466256377,0.7220242292101232,0.35578225076946157,-0.10000000000000007,24.80769230769231
P1,0.04523203836607847,0.008743037475191463,2.6233602319076414,-0.10000000000000007,24.80769230769231
C3,-0.0316320773435659,0.6971869837025597,-0.3891512996318242,-0.10000000000000007,24.80769230769231
Cz,0.0031295950705692867,0.9429939522866704,0.07151230904081707,-0.10000000000000007,25.820512820512818
F1,0.025945382984669824,0.7699605573203392,0.29244826021388654,-0.10000000000000007,25.820512820512818
P1,0.03534193602699088,0.020210784596071427,2.323430363595696,-0.10000000000000007,25.820512820512818
C3,-0.02880490169164762,0.6805507979714143,-0.411744703950401,-0.10000000000000007,25.820512820512818
Cz,0.001716783028969316,0.9653593768110132,0.04343221514346197,-0.10000000000000007,26.83333333333333
F1,0.013982513570023175,0.8803811022947854,0.15049667149958312,-0.10000000000000007,26.83333333333333
P1,0.027242167478911845,0.03788017769890261,2.076905035626921,-0.10000000000000007,26.83333333333333
C3,-0.012147203028539937,0.8340268092449457,-0.20955490198770904,-0.10000000000000007,26.83333333333333
Cz,0.0063746325752271635,0.8473029943511471,0.19257443597556326,-0.10000000000000007,27.84615384615385
F1,0.001457567501821028,0.9877960682553508,0.015297005649687037,-0.10000000000000007,27.84615384615385
P1,0.02251370804939911,0.04268780085399079,2.027461685933775,-0.10000000000000007,27.84615384615385
C3,0.009807473904865133,0.8383976232379425,0.20395812496418297,-0.10000000000000007,27.84615384615385
Cz,0.014933152936622451,0.5643818941852357,0.5763978376622152,-0.10000000000000007,28.85897435897436
F1,-0.001674702374795726,0.9858893842465157,-0.01768716904334227,-0.10000000000000007,28.85897435897436
P1,0.020749025717931482,0.026924309289120305,2.213508021985202,-0.10000000000000007,28.85897435897436
C3,0.02916558605820354,0.4796190943137706,0.7069881110949554,-0.10000000000000007,28.85897435897436
Cz,0.02306548439473998,0.2334402027836353,1.1917415436180534,-0.10000000000000007,29.871794871794872
F1,0.007230181543041067,0.9350913135600735,0.08144653268691887,-0.10000000000000007,29.871794871794872
P1,0.020338042023978067,0.01054090614426565,2.5588838857127936,-0.10000000000000007,29.871794871794872
C3,0.041193121640395,0.25831083526326565,1.1305692331159078,-0.10000000000000007,29.871794871794872
Cz,0.026767468995273127,0.05769053703678213,1.8986416772855916,-0.10000000000000007,30.884615384615387
F1,0.021653744017297662,0.7781201030844276,0.2817905532961651,-0.10000000000000007,30.884615384615387
P1,0.01954372261913291,0.003518702872173309,2.9202719142665075,-0.10000000000000007,30.884615384615387
C3,0.04476279831618721,0.1612763847068013,1.4010762132774686,-0.10000000000000007,30.884615384615387
Cz,0.02486853743540984,0.014054444785611693,2.457054372515251,-0.10000000000000007,31.897435897435894
F1,0.03179720097873064,0.602354022780001,0.5210637153942544,-0.10000000000000007,31.897435897435894
P1,0.01732966472872849,0.0016729351065819906,3.145226978614041,-0.10000000000000007,31.897435897435894
C3,0.041214787002968524,0.1267712985180442,1.5273074500737787,-0.10000000000000007,31.897435897435894
Cz,0.01921975742816584,0.007309869295507774,2.683897123012141,-0.10000000000000007,32.91025641025641
F1,0.032051335131117256,0.4739786443513494,0.7160948334915136,-0.10000000000000007,32.91025641025641
P1,0.0136790621290645,0.0019726213665990176,3.096568529210366,-0.10000000000000007,32.91025641025641
C3,0.03283452273421215,0.12756255118209608,1.5241315777655917,-0.10000000000000007,32.91025641025641
Cz,0.01276052434632883,0.01031432634295465,2.5664443800839787,-0.10000000000000007,33.92307692307692
F1,0.023994533829848154,0.4380469297037406,0.7755806388363421,-0.10000000000000007,33.92307692307692
P1,0.00937539222419147,0.00682275135803259,2.7069177705289302,-0.10000000000000007,33.92307692307692
C3,0.02210853053803367,0.16732426842768938,1.38112786184105,-0.10000000000000007,33.92307692307692
Cz,0.007537488179988148,0.026309951346697173,2.222511010325826,-0.10000000000000007,34.93589743589744
F1,0.013394077756631569,0.5187582048836525,0.6453234429308452,-0.10000000000000007,34.93589743589744
P1,0.005437212314632776,0.039826701708606846,2.0562783425039286,-0.10000000000000007,34.93589743589744
C3,0.01158453874881018,0.2931112788458187,1.0514725513773229,-0.10000000000000007,34.93589743589744
Cz,0.004106341620300967,0.07231408252296305,1.7976572400529576,-0.10000000000000007,35.94871794871795
F1,0.005144132683673912,0.709016626946401,0.3732062637974024,-0.10000000000000007,35.94871794871795
P1,0.002556864138195728,0.1853358651151867,1.3247536768357835,-0.10000000000000007,35.94871794871795
C3,0.0034516934749647668,0.6313500978557172,0.479867917884853,-0.10000000000000007,35.94871794871795
Cz,0.0020936863349554913,0.16592720902373087,1.3856871662299728,-0.10000000000000007,36.96153846153846
F1,0.0007673053145884132,0.9322371446424529,0.08503636923589321,-0.10000000000000007,36.96153846153846
P1,0.0008672548667913371,0.5126466547763232,0.6547862907995526,-0.10000000000000007,36.96153846153846
C3,-0.0012069295315751836,0.7971660689818021,-0.2570352439153482,-0.10000000000000007,36.96153846153846
Cz,0.000954236727918187,0.3239001640202406,0.9866082932894294,-0.10000000000000007,37.97435897435897
F1,-0.0007192702881203567,0.8996300378888016,-0.12613749868495247,-0.10000000000000007,37.97435897435897
P1,9.34525440982894e-05,0.9129314092207512,0.10934936655665395,-0.10000000000000007,37.97435897435897
C3,-0.0027136339333687677,0.3844036119766254,-0.8699159159338081,-0.10000000000000007,37.97435897435897
Cz,0.0003287541900675666,0.5791401577059447,0.5546908442984201,-0.10000000000000007,38.987179487179496
F1,-0.0008293688968006663,0.8079336314956427,-0.24311029111405505,-0.10000000000000007,38.987179487179496
P1,-0.0001475220930742251,0.7797999136285663,-0.2796004573131369,-0.10000000000000007,38.987179487179496
C3,-0.0022915850081785586,0.2530967630882731,-1.1430406028264877,-0.10000000000000007,38.987179487179496
Cz,2.8615235275574013e-05,0.934217567806263,0.08254537486074452,-0.10000000000000007,40.0
F1,-0.0005398097704564841,0.7810742144379179,-0.2779399458978245,-0.10000000000000007,40.0
P1,-0.00015107686418386852,0.6348944088008358,-0.4748891731625698,-0.10000000000000007,40.0
C3,-0.0012271340994507592,0.30760938210218003,-1.0203938786493734,-0.10000000000000007,40.0
Cz,0.037743335488842185,0.8652711007958798,0.16968023602317825,-0.05000000000000005,0.5
F1,0.052003033074478504,0.8777313564426545,0.15385739085790198,-0.05000000000000005,0.5
P1,0.7611449613411879,5.09968474383815e-05,4.055858296524814,-0.05000000000000005,0.5
C3,-0.0964757154794008,0.749700380087456,-0.3190585760540252,-0.05000000000000005,0.5
Cz,0.7369172128559969,5.1527638120530565e-31,11.689261820960697,-0.05000000000000005,1.5128205128205128
F1,0.18689765663662627,0.01569357720300229,2.4171619366650456,-0.05000000000000005,1.5128205128205128
P1,0.5072674382542773,3.7105884567221598e-09,5.911156696548634,-0.05000000000000005,1.5128205128205128
C3,0.11264913963415664,0.2212770883673097,1.2233487616060765,-0.05000000000000005,1.5128205128205128
Cz,0.9204662533614265,2.0795906256793095e-48,14.838822373088906,-0.05000000000000005,2.525641025641025
F1,0.3133083940219479,2.1778358195760118e-06,4.743995307553933,-0.05000000000000005,2.525641025641025
P1,0.321818187507229,0.0004255995398825983,3.5269844327307256,-0.05000000000000005,2.525641025641025
C3,0.13132955042539163,0.07258905004725587,1.7959261328741747,-0.05000000000000005,2.525641025641025
Cz,0.4623389676106265,4.3396318307973334e-11,6.612200318494457,-0.05000000000000005,3.5384615384615383
F1,0.05245354591244245,0.4840196001287195,0.6999247564085789,-0.05000000000000005,3.5384615384615383
P1,0.16646671604778182,0.05319245732099882,1.933998384991218,-0.05000000000000005,3.5384615384615383
C3,0.18195229394765533,0.004200567799493316,2.8644992004821876,-0.05000000000000005,3.5384615384615383
Cz,0.20100799184415072,0.0026841306372215176,3.003843310046325,-0.05000000000000005,4.55128205128205
F1,-0.10514705175998111,0.2248306618619018,-1.213989752849854,-0.05000000000000005,4.55128205128205
P1,0.03286454931727949,0.6634524897868039,0.43518718925766947,-0.05000000000000005,4.55128205128205
C3,0.11374639152385414,0.025265786640027647,2.2382360463458117,-0.05000000000000005,4.55128205128205
Cz,0.07647363186004662,0.30329944921685725,1.0295296399464384,-0.05000000000000005,5.564102564102564
F1,-0.17231779857730667,0.17421950229883498,-1.359036413158103,-0.05000000000000005,5.564102564102564
P1,-0.0794569689254965,0.403646489135257,-0.8352238270244324,-0.05000000000000005,5.564102564102564
C3,0.07846535201088345,0.13298048310850177,1.502787297233536,-0.05000000000000005,5.564102564102564
Cz,0.08516624215272868,0.41596340781519725,0.8135369006898624,-0.05000000000000005,6.5769230769230775
F1,-0.062356439763159056,0.7024452113435308,-0.3820518709471886,-0.05000000000000005,6.5769230769230775
P1,0.10048339289792087,0.5106441517075546,0.6578996297312856,-0.05000000000000005,6.5769230769230775
C3,0.09764063921072196,0.18940124974820188,1.3125974443985113,-0.05000000000000005,6.5769230769230775
Cz,0.18506128787495096,0.23702789503530944,1.1826427752933797,-0.05000000000000005,7.589743589743589
F1,0.21100961961296294,0.274186658416457,1.0936365357429347,-0.05000000000000005,7.589743589743589
P1,0.582838326087096,0.009348606145324435,2.6004188961347148,-0.05000000000000005,7.589743589743589
C3,0.25245552717078734,0.008632026761602513,2.627716367945398,-0.05000000000000005,7.589743589743589
Cz,0.22538709752967193,0.20134734310749097,1.2779530514067063,-0.05000000000000005,8.602564102564102
F1,0.5150655970736598,0.01888934699908632,2.348756077154703,-0.05000000000000005,8.602564102564102
P1,1.115288280220614,5.807608135275955e-05,4.025232403865293,-0.05000000000000005,8.602564102564102
C3,0.4283234433213338,7.734805987034165e-05,3.956979939808986,-0.05000000000000005,8.602564102564102
Cz,0.2146223218425972,0.21901010995827594,1.2293761671418038,-0.05000000000000005,9.615384615384617
F1,0.6908663004764425,0.004255579551943479,2.860366900885003,-0.05000000000000005,9.615384615384617
P1,1.4950283517158165,6.381560943662942e-06,4.519956809277076,-0.05000000000000005,9.615384615384617
C3,0.5169540649895445,7.630617697222832e-06,4.481754717770414,-0.05000000000000005,9.615384615384617
Cz,0.18421562425125643,0.22267809466414323,1.2196457124529403,-0.05000000000000005,10.628205128205126
F1,0.6561804966418132,0.002266345350956269,3.055071054344582,-0.05000000000000005,10.628205128205126
P1,1.5011360685962223,5.586481097600272e-06,4.5482054237466745,-0.05000000000000005,10.628205128205126
C3,0.5050042105405392,1.7904833347066196e-06,4.783552537151992,-0.05000000000000005,10.628205128205126
Cz,0.12408703408053359,0.2507781756999273,1.1486440754314733,-0.05000000000000005,11.64102564102564
F1,0.4386798728928644,0.003826516232921845,2.893978606413474,-0.05000000000000005,11.64102564102564
P1,1.1384234220804503,8.979190642252156e-06,4.446713951045673,-0.05000000000000005,11.64102564102564
C3,0.43169195363683904,1.6239704174167752e-07,5.248191569389729,-0.05000000000000005,11.64102564102564
Cz,0.06517581965014461,0.3334975739282591,0.9672217488191276,-0.05000000000000005,12.653846153846152
F1,0.2010609018476094,0.04490033553420069,2.0062794210071337,-0.05000000000000005,12.653846153846152
P1,0.703359844740018,2.4136465081392242e-05,4.228187055552025,-0.05000000000000005,12.653846153846152
C3,0.33287717198941996,2.3594922043757628e-08,5.595816639646384,-0.05000000000000005,12.653846153846152
Cz,0.038347535327485825,0.3660842315978312,0.9039467313735966,-0.05000000000000005,13.666666666666664
F1,0.058347345643006227,0.4587812454534669,0.7409351456136151,-0.05000000000000005,13.666666666666664
P1,0.41099593538229323,4.56487650071287e-05,4.081809546055641,-0.05000000000000005,13.666666666666664
C3,0.23785154047174384,8.195930736780671e-08,5.373814456739227,-0.05000000000000005,13.666666666666664
Cz,0.038702173266995585,0.22540930064615003,1.2124804024588973,-0.05000000000000005,14.67948717948718
F1,0.012409697081936845,0.8642745959014476,0.1709477945024687,-0.05000000000000005,14.67948717948718
P1,0.2724663667332378,1.394581119149482e-05,4.350727325720537,-0.05000000000000005,14.67948717948718
C3,0.17350754600962776,4.9928012137927304e-06,4.571946029775566,-0.05000000000000005,14.67948717948718
Cz,0.04898028983571522,0.09071456971082939,1.6921008972862528,-0.05000000000000005,15.692307692307693
F1,0.020317859046357724,0.7664892529117658,0.29699292568454017,-0.05000000000000005,15.692307692307693
P1,0.216935502152266,1.1392561623953868e-06,4.874284993791314,-0.05000000000000005,15.692307692307693
C3,0.14555431593923768,0.00015647674282629853,3.784526740433663,-0.05000000000000005,15.692307692307693
Cz,0.058915891122113845,0.03727209186672102,2.0835517231329073,-0.05000000000000005,16.705128205128204
F1,0.03715951262313156,0.5639169549843326,0.5770868560668639,-0.05000000000000005,16.705128205128204
P1,0.18043200332993933,1.2583142818161888e-06,4.85447257935773,-0.05000000000000005,16.705128205128204
C3,0.13879169938941108,0.001090619884822341,3.2686562484947377,-0.05000000000000005,16.705128205128204
Cz,0.06727363990298321,0.018442669413710082,2.357686563312778,-0.05000000000000005,17.71794871794872
F1,0.045276260430385955,0.46577214175518256,0.7294525053195873,-0.05000000000000005,17.71794871794872
P1,0.1382626614719442,3.757454424055563e-05,4.1270644211951195,-0.05000000000000005,17.71794871794872
C3,0.13457921369131265,0.004207474520528226,2.86397739298794,-0.05000000000000005,17.71794871794872
Cz,0.07332208853220466,0.015477789297607764,2.4221531035785797,-0.05000000000000005,18.73076923076923
F1,0.04610997887001387,0.4647660754686098,0.7310986378018268,-0.05000000000000005,18.73076923076923
P1,0.09840458991436202,0.0015057394633247907,3.176021474310285,-0.05000000000000005,18.73076923076923
C3,0.12354695971008874,0.015431456847750385,2.423232615952339,-0.05000000000000005,18.73076923076923
Cz,0.07295978810855612,0.032295864023533925,2.141552705646657,-0.05000000000000005,19.743589743589748
F1,0.0410689240326952,0.5414312655669703,0.6107076698463197,-0.05000000000000005,19.743589743589748
P1,0.07316408808406613,0.011792753375705753,2.5195750841360787,-0.05000000000000005,19.743589743589748
C3,0.1014464716286041,0.06896354376741377,1.8191960886135854,-0.05000000000000005,19.743589743589748
Cz,0.06186464427371485,0.11517595986896903,1.5757253380604874,-0.05000000000000005,20.756410256410252
F1,0.025615825616163216,0.7223765508503632,0.3553118369344805,-0.05000000000000005,20.756410256410252
P1,0.06386303283585386,0.01811875864559837,2.364268659552437,-0.05000000000000005,20.756410256410252
C3,0.06331028467482215,0.31603152372971094,1.002784341368939,-0.05000000000000005,20.756410256410252
Cz,0.03998424510731082,0.36973204208771726,0.8970863893879688,-0.05000000000000005,21.76923076923077
F1,-0.0003081807879287683,0.9967802983179601,-0.004035585238612047,-0.05000000000000005,21.76923076923077
